Certification Edition,CHPL ID,Listing Database ID,ONC-ACB Certification ID,Certification Date,Inactive As Of Date,Decertified As Of Date,Certification Status,ACB Name,Previous ACB Name,Developer Name,Developer Database ID,Vendor Street Address,Vendor City,Vendor State,Vendor Zip Code,Vendor Website,Self-developer,Vendor Contact Name,Vendor Contact Email,Vendor Contact Phone,Product Name,Product Database ID,Version,Version Database ID,Real World Testing Plans URL,Real World Testing Results URL,Total Surveillance Activities,Total Surveillance Non-conformities,Open Surveillance Non-conformities,Total Direct Review Activities,Total Direct Review Non-conformities,Open Direct Review Non-conformities,Medications,CPOE - Laboratory,CPOE - Diagnostic Imaging,Drug-Allergy Interaction,Demographics,Clinical Decision Support,Clinical Information Reconciliation and Incorporation,View Download and Transmit to 3rd Party,Transmission to Immunization Registries,Standardized API for Patient and Population Services
2015,15.04.04.1447.Elec.20.12.1.210210,10564,15.04.04.1447.Elec.20.12.1.210210,2/10/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Epic Systems Corporation,448,1979 Milky Way,Verona,WI,53593,http://www.epic.com,No,Sasha TerMaat,info@epic.com,608-271-9000,Electronic Case Reporting,2915,Feb-21,8267,https://www.epic.com/content/rwt.pdf,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2891.Alls.PR.03.0.201221,10540,15.04.04.2891.Alls.PR.03.0.201221,12/21/2020,12/31/2021,,Withdrawn by Developer,Drummond Group,,Veradigm,1892,222 Merchandise Mart Plaza Suite 2024,Chicago,IL,60654,https://www.veradigm.com/,No,Kelly Faas,kelly.faas@veradigm.com,336-209-5865,Allscripts Professional EHR,2981,19.3,8247,https://www.allscripts.com/legal/onc-reg-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2900.Eyef.20.08.0.201231,10556,15.04.04.2900.Eyef.20.08.0.201231,12/31/2020,12/31/2022,,Withdrawn by Developer,Drummond Group,,"Eyefinity, Inc.",1901,3333 Quality Drive,Rancho Cordova,CA,95670,http://www.eyefinity.com,No,Rob Winchell,rob.winchell@eyefinity.com,916-858-5746,Eyefinity EHR powered by EMA,3552,5.2,8259,https://www.eyefinity.com/real-world-testing.html,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.1447.Infe.21.13.1.211115,10721,15.04.04.1447.Infe.21.13.1.211115,11/15/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Epic Systems Corporation,448,1979 Milky Way,Verona,WI,53593,http://www.epic.com,No,Sasha TerMaat,info@epic.com,608-271-9000,Infection Control Antimicrobial Use and Resistance Reporting,2607,Nov-21,8395,https://www.epic.com/content/rwt.pdf,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.3066.VieC.03.01.1.210128,10541,15.04.04.3066.VieC.03.01.1.210128,1/28/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,"VieCure, Inc.",2067,5680 Greenwood Plaza Blvd,Greenwood Village,CO,80111,http://www.viecure.com,No,Heath McMillion,Heath.McMillion@viecure.com,720-443-5420,VieCure,3520,3.2,8248,https://www.viecure.com/certifications/onc,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
2015,15.04.04.3123.Sunr.AM.05.1.201202,10522,15.04.04.3123.Sunr.AM.05.1.201202,12/2/2020,12/31/2022,,Withdrawn by Developer,Drummond Group,,Altera Digital Health Inc.,2124,"2429 Military Rd, Ste 300",Niagara Falls,NY,14304,https://www.alterahealth.com/,No,Wes Hassell,wes.hassell@alterahealth.com,919-329-1738,Sunrise Ambulatory Care,3438,18.4,7693,https://www.alterahealth.com/legal/onc-reg-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.1532.gEHR.04.02.1.210420,10611,15.04.04.1532.gEHR.04.02.1.210420,4/20/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Geriatric Practice Management,533,16 Biltmore Ave. Ste. 300,Asheville,NC,28801,https://www.gehrimed.com,No,Nate Terpstra,support@gehrimed.com,828-348-2288,gEHRiMed,818,V4.2,8307,https://www.ntst.com/lp/certifications,,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2900.Eyef.21.09.0.201231,10557,15.04.04.2900.Eyef.21.09.0.201231,12/31/2020,12/31/2022,,Withdrawn by Developer,Drummond Group,,"Eyefinity, Inc.",1901,3333 Quality Drive,Rancho Cordova,CA,95670,http://www.eyefinity.com,No,Rob Winchell,rob.winchell@eyefinity.com,916-858-5746,Eyefinity EHR powered by EMA,3552,5.21,8260,https://www.eyefinity.com/real-world-testing.html,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.3123.Sunr.AM.02.1.201202,10519,15.04.04.3123.Sunr.AM.02.1.201202,12/2/2020,12/31/2022,,Withdrawn by Developer,Drummond Group,,Altera Digital Health Inc.,2124,"2429 Military Rd, Ste 300",Niagara Falls,NY,14304,https://www.alterahealth.com/,No,Wes Hassell,wes.hassell@alterahealth.com,919-329-1738,Sunrise Ambulatory Care,3438,16.3 CU3,6622,https://www.alterahealth.com/legal/onc-reg-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.3123.Sunr.AM.04.1.201202,10521,15.04.04.3123.Sunr.AM.04.1.201202,12/2/2020,12/31/2022,,Withdrawn by Developer,Drummond Group,,Altera Digital Health Inc.,2124,"2429 Military Rd, Ste 300",Niagara Falls,NY,14304,https://www.alterahealth.com/,No,Wes Hassell,wes.hassell@alterahealth.com,919-329-1738,Sunrise Ambulatory Care,3438,17.3,6896,https://www.alterahealth.com/legal/onc-reg-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2002.EMA5.22.11.0.210216,10567,15.04.04.2002.EMA5.22.11.0.210216,2/16/2021,10/17/2022,,Withdrawn by Developer,Drummond Group,,Modernizing Medicine,1003,4850 Network Way Suite 200,Boca Raton,FL,33431,http://www.modmed.com,No,Ida Mantashi,Ida.mantashi@modmed.com,561-880-2988 x1524,EMA,1697,5.22,8270,https://www.modmed.com/wp-content/uploads/2021/11/RWT_Test_Plan_ModMed_EMA_final.pdf,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.02.05.1836.A120.01.00.1.210415,10610,15.02.02.1836.A120.01.00.1.210415,4/15/2021,1/17/2022,,Withdrawn by Developer,SLI Compliance,,MDOps Corporation,837,188 Cranberry Ct,Melville,NY,11747,http://www.MDOps.com,No,Sales Team,sales@MDops.com,800-349-7001,MDLog,1266,5,8306,http://mdops.com/certified/,,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.3084.Ubiq.01.00.1.210315,10585,15.04.04.3084.Ubiq.01.00.1.210315,3/15/2021,2/16/2022,,Withdrawn by Developer,Drummond Group,,"Landmark Health, LLC",2085,"7755 Center Ave., Suite #630",Huntington Beach,CA,92647,https://www.landmarkhealth.org/,Yes,Olga Devkota,odevkota@landmarkhealth.org,(657)204-3952,Ubiquity,3574,1.18,8287,https://lmdmzprodws.landmarkhealth.org/docs/LandmarkHealthRealWorldTestPlan2022.pdf,,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2925.JESS.03.01.0.210308,10584,15.04.04.2925.JESS.03.01.0.210308,3/8/2021,10/17/2022,,Withdrawn by Developer,Drummond Group,,"DSS, Inc.",1926,"12575 US Hwy 1, Suite 200",Juno Beach,FL,33408,https://www.dssinc.com/,No,Hilary Kloska,hkloska@dssinc.com,561-284-7190,Juno Emergency Services Solution,3539,v. 3.1,8134,https://www.dssinc.com/jess-certifications,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.1221.Powe.15.04.1.210308,10591,15.04.04.1221.Powe.15.04.1.210308,3/8/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Cerner Corporation,222,"Innovations Campus, 8779 Hillcrest Road",Kansas City,MO,64138,https://www.oracle.com/health,No,Greg Thole,greg.thole@oracle.com,816-573-6569,PowerChart (Clinical),2889,2015.01,3017,https://www.cerner.com/certified-health-it,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.1840.MEDE.23.01.1.210413,10609,15.04.04.1840.MEDE.23.01.1.210413,4/13/2021,12/31/2023,,Withdrawn by Developer,Drummond Group,,"MEDENT - Community Computer Service, Inc.",841,15 Hulbert Street,Auburn,NY,13021,https://www.medent.com,No,Tina Tomasso,tinat@medent.com,(315) 255-1751,MEDENT,3299,v23.5,8305,https://www.medent.com/onc/,https://www.medent.com/onc/,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015,15.04.04.1221.Firs.18.05.1.210308,10596,15.04.04.1221.Firs.18.05.1.210308,3/8/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Cerner Corporation,222,"Innovations Campus, 8779 Hillcrest Road",Kansas City,MO,64138,https://www.oracle.com/health,No,Greg Thole,greg.thole@oracle.com,816-573-6569,FirstNet (Clinical),335,2018,8086,https://www.cerner.com/certified-health-it,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2015,15.04.04.3123.Sunr.AH.06.1.210216,10582,15.04.04.3123.Sunr.AH.06.1.210216,2/16/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Altera Digital Health Inc.,2124,"2429 Military Rd, Ste 300",Niagara Falls,NY,14304,https://www.alterahealth.com/,No,Wes Hassell,wes.hassell@alterahealth.com,919-329-1738,Sunrise Acute Care for Hospital-based Providers,2778,20,8285,https://www.alterahealth.com/legal/onc-reg-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2051.SRSE.11.02.1.210205,10553,15.04.04.2051.SRSE.11.02.1.210205,2/5/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Nextech,1052,"4221 W Boy Scout Blvd, Suite 350",Tampa,FL,33607,http://www.nextech.com,No,Alex Borenstein,a.borenstein@nextech.com,813.937.1359,SRS EHR,3570,11,8256,https://www.nextech.com/compliance/onc-health-it/srspro,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.3123.Touc.19.05.1.210129,10546,15.04.04.3123.Touc.19.05.1.210129,1/29/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Altera Digital Health Inc.,2124,"2429 Military Rd, Ste 300",Niagara Falls,NY,14304,https://www.alterahealth.com/,No,Wes Hassell,wes.hassell@alterahealth.com,919-329-1738,TouchWorks EHR,2956,19.4,8082,https://www.alterahealth.com/legal/onc-reg-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2806.Open.02.01.1.210401,10606,15.04.04.2806.Open.02.01.1.210401,4/1/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Medsphere Systems Corporation,1807,"1220 E. 7800 S., Floor 3",Sandy,UT,84094,https://www.medsphere.com,No,Nicki Anderson,nicki.anderson@medsphere.com,760.979.6531,CareVue,3576,2.1,8302,https://www.medsphere.com/certifications/RealWorldTesting/CareVue,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2054.Next.60.08.1.210305,10578,15.04.04.2054.Next.60.08.1.210305,3/5/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,NextGen Healthcare,1055,"18111 Von Karman Ave, Suite 600",Irvine,CA,92612,https://nextgen.com,No,Mike Boucher,mboucher@nextgen.com,(215)657-7010,NextGen Enterprise EHR,3359,6.2021.1,8281,https://www.nextgen.com/certifications-and-cost-disclosures?id=3,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.1420.MOSA.28.03.1.201231,10583,15.04.04.1420.MOSA.28.03.1.201231,12/31/2020,12/31/2022,,Withdrawn by Developer,Drummond Group,,Elekta Inc.,421,"400 Perimeter Center Terrace, Suite 50",Atlanta,GA,30346,http://www.elekta.com,No,Benjamin Britton,Benjamin.Britton@elekta.com,770-300-9725,MOSAIQ,3354,2.83,8286,https://www.elekta.com/products/oncology-informatics/mosaiq-real-world-testing/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.3123.Sunr.18.04.1.210216,10581,15.04.04.3123.Sunr.18.04.1.210216,2/16/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Altera Digital Health Inc.,2124,"2429 Military Rd, Ste 300",Niagara Falls,NY,14304,https://www.alterahealth.com/,No,Wes Hassell,wes.hassell@alterahealth.com,919-329-1738,Sunrise Acute Care,3437,20,8284,https://www.alterahealth.com/legal/onc-reg-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015 Cures Update,15.07.07.2769.SE01.01.00.1.210408,10608,210001R00,4/8/2021,12/30/2022,,Withdrawn by Developer,ICSA Labs,,Inmediata Health Group LLC,1770,636 San Patricio Ave,San Juan,PR,920,https://www.inmediata.com,No,Camilo Torres,ctorres@inmediata.com,787-774-0606,SecureEMR,3578,5,8304,https://portal.inmediata.com/emr/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2002.EMAM.22.13.0.210510,10634,15.04.04.2002.EMAM.22.13.0.210510,5/10/2021,9/1/2021,,Withdrawn by Developer,Drummond Group,,Modernizing Medicine,1003,4850 Network Way Suite 200,Boca Raton,FL,33431,http://www.modmed.com,No,Ida Mantashi,Ida.mantashi@modmed.com,561-880-2988 x1524,EMA Mobile,1698,5.24,8329,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2900.EyeM.24.12.0.210510,10635,15.04.04.2900.EyeM.24.12.0.210510,5/10/2021,9/9/2021,,Withdrawn by Developer,Drummond Group,,"Eyefinity, Inc.",1901,3333 Quality Drive,Rancho Cordova,CA,95670,http://www.eyefinity.com,No,Rob Winchell,rob.winchell@eyefinity.com,916-858-5746,Eyefinity EHR Mobile powered by EMA,3551,5.24,8330,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.1368.Velo.20.02.1.210525,10643,15.04.04.1368.Velo.20.02.1.210525,5/25/2021,7/30/2021,,Withdrawn by Developer,Drummond Group,,Experity,369,8777 Velocity Dr,Machesney Park,IL,61115,https://www.experityhealth.com,No,Kimberly Commito,Kim.Commito@experityhealth.com,(708) 646-1236,VelociDoc,3584,v20.10,8338,,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2086.OMSE.03.01.1.210610,10650,15.04.04.2086.OMSE.03.01.1.210610,6/10/2021,10/27/2022,,Withdrawn by Developer,Drummond Group,,"Objective Medical Systems, LLC",1087,"7910 Main Street, Suite#425",Houma,LA,70360,https://objectivemedicalsystems.com/,No,Anand Aravind,anand.aravind@omshealth.com,985-262-8199,OMS EHR,1823,3.1.0.00,8344,https://objectivemedicalsystems.com/rwt-test-plan_oms/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015 Cures Update,15.04.04.3090.Care.02.00.1.210726,10665,15.04.04.3090.Care.02.00.1.210726,7/26/2021,5/24/2024,,Withdrawn by Developer,Drummond Group,,"CareSpan USA,Inc.",2091,105 E 34th Street,New York,NY - New York,10016,https://www.carespanhealth.com,No,Doug Wolfgram,dougw@carespanhealth.com,(303) 800-8296,CareSpan Digital Health Platform,3587,2,8359,https://www.carespanhealth.com/rwt/,https://www.carespanhealth.com/rwt/,1,2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.1368.Docu.06.03.1.210525,10644,15.04.04.1368.Docu.06.03.1.210525,5/25/2021,10/13/2022,,Withdrawn by Developer,Drummond Group,,Experity,369,8777 Velocity Dr,Machesney Park,IL,61115,https://www.experityhealth.com,No,Kimberly Commito,Kim.Commito@experityhealth.com,(708) 646-1236,DocuTAP,582,6.7,8339,https://www.experityhealth.com/onc-certification/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.1368.Docu.06.04.1.210525,10645,15.04.04.1368.Docu.06.04.1.210525,5/25/2021,12/6/2022,,Withdrawn by Developer,Drummond Group,,Experity,369,8777 Velocity Dr,Machesney Park,IL,61115,https://www.experityhealth.com,No,Kimberly Commito,Kim.Commito@experityhealth.com,(708) 646-1236,DocuTAP,582,6.1,8340,https://www.experityhealth.com/onc-certification/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.3105.Your.09.02.1.170530,8533,15.04.04.2879.Your.09.1.1.170530,5/30/2017,12/14/2017,,Withdrawn by Developer,Drummond Group,,"MEDHOST Cloud Services, Inc.",2106,"6550 Carothers Parkway, Corporate 9, Suite 160",Franklin,TN,37067,https://www.medhost.com,Yes,Shawn Wiese,Shawn.Wiese@medhost.com,(615)761-1000,YourCareUniverse Health Portal with YourCareEverywhere App,2478,V9.0,6654,,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.1368.Velo.21.03.1.210602,10647,15.04.04.1368.Velo.21.03.1.210602,6/2/2021,10/13/2022,,Withdrawn by Developer,Drummond Group,,Experity,369,8777 Velocity Dr,Machesney Park,IL,61115,https://www.experityhealth.com,No,Kimberly Commito,Kim.Commito@experityhealth.com,(708) 646-1236,VelociDoc,3584,v21,8341,https://www.experityhealth.com/onc-certification/,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2816.myAv.20.05.0.210430,10616,15.04.04.2816.myAv.20.05.0.210430,4/30/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Netsmart Technologies,1817,11100 Nall Ave,Overland Park,KS,66221,https://www.ntst.com/,No,Krista Logan,klogan@ntst.com,913.374.0195,myAvatar Certified Edition,2720,2021,8312,https://www.ntst.com/lp/certifications,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2984.Medg.08.01.1.210524,10637,15.04.04.2984.Medg.08.01.1.210524,5/24/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Comtron Inc.,1985,"11 Grace Ave, Suite 208",Great Neck,NY,11021,http://www.medgenehr.com/,No,David DeBlasio,deblasio@comtronusa.com,516-466-3838,Medgen EHR,3302,Version 8.0,8332,https://portal.medgenehr.com/medgenweb/rwt.html,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.2051.Next.16.07.1.210524,10639,15.04.04.2051.Next.16.07.1.210524,5/24/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Nextech,1052,"4221 W Boy Scout Blvd, Suite 350",Tampa,FL,33607,http://www.nextech.com,No,Alex Borenstein,a.borenstein@nextech.com,813.937.1359,Nextech Select and NexCloud with NewCropRx,3358,16,8334,https://www.nextech.com/compliance/onc-health-it/nextech,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2900.Eyef.24.12.0.210510,10636,15.04.04.2900.Eyef.24.12.0.210510,5/10/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,"Eyefinity, Inc.",1901,3333 Quality Drive,Rancho Cordova,CA,95670,http://www.eyefinity.com,No,Rob Winchell,rob.winchell@eyefinity.com,916-858-5746,Eyefinity EHR powered by EMA,3552,5.24,8331,https://www.eyefinity.com/real-world-testing.html,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2051.Ntec.16.08.1.210524,10638,15.04.04.2051.Ntec.16.08.1.210524,5/24/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Nextech,1052,"4221 W Boy Scout Blvd, Suite 350",Tampa,FL,33607,http://www.nextech.com,No,Alex Borenstein,a.borenstein@nextech.com,813.937.1359,Nextech Select and NexCloud,3538,16,8333,https://www.nextech.com/compliance/onc-health-it/nextech,,0,0,0,0,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2496.ARIA.16.04.1.210512,10626,15.04.04.2496.ARIA.16.04.1.210512,5/12/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Varian Medical Systems,1497,3100 Hansen Way,Palo Alto,CA,94304,https://www.varian.com/oncology/products/software,No,Jeremy Cohen,jeremy.cohen@varian.com,650-424-6248,ARIA Oncology Information System (for Radiation Oncology),3133,17,8321,https://p.widencdn.net/fx3vlo/ARIA_OIS_ONC_Certification,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.05.02.1322.A054.01.00.0.180124,9186,IG-4105-18-0004,1/24/2018,12/22/2021,,Withdrawn by Developer,UL LLC,,Darena Solutions LLC,323,"100 Chesterfield Business Parkway, Suite 200",St. Louis,MO,63005,https://www.darenasolutions.com,No,Wayne Singer,wayne@darenasolutions.com,832-736-2552,MyMipsScore,2815,2018,7112,https://www.mymipsscore.com/real-world-test-plan,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2057.Next.10.01.0.210607,10648,15.04.04.2057.Next.10.01.0.210607,6/7/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,NextStep Solutions,1058,"602 Office Center Drive, Suite 350",Fort Washington,PA,19034,https://www.nssbehavioralhealth.com/,No,Lori Mello,lmello@officepracticum.com,800-218-9916,NextStep,1782,10,8342,https://www.nssbehavioralhealth.com/21st-century-real-world-test-plan-and-results/,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2015,15.04.04.2788.MEDH.CL.05.1.210825,10680,15.04.04.2788.MEDH.CL.05.1.210825,8/25/2021,4/11/2022,,Withdrawn by Developer,Drummond Group,,MEDHOST,1789,"6550 Carothers Pkwy, Suite 160",Franklin,TN,37067,http://www.medhost.com,Yes,Shawn Wiese,Shawn.Wiese@medhost.com,615.761.2570,MEDHOST Enterprise - Clinicals,2763,2019 R1 SR1,7841,https://www.medhost.com/about-us/regulatory-and-compliance/,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015 Cures Update,15.07.07.1632.WE01.01.01.1.211116,10718,190018R01,11/16/2021,1/30/2023,,Withdrawn by Developer,ICSA Labs,,Holy Name Medical Center,633,718 Teaneck Road,Teaneck,NJ,7666,https://www.holyname.org,Yes,Eduardo Morales,emorales@holyname.org,(201) 833-3160,WebHIS,965,1.2,8026,https://www.holyname.org/Policy/realworldtesting.aspx,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
2015,15.04.04.2913.Gree.12.03.0.210830,10686,15.04.04.2913.Gree.12.03.0.210830,8/30/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,"Greenway Health, LLC",1914,"4301 West Boy Scout Boulevard, Suite 800",Tampa,FL,33607,https://www.greenwayhealth.com/,No,Sherry de Cuba,sherry.decuba@greenwayhealth.com,813-202-5582,Intergy EHR,3504,v.12,7953,https://www.greenwayhealth.com/about/awards-and-certifications,,5,3,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
2015,15.04.04.1447.Epic.IN.20.1.210830,10684,15.04.04.1447.Epic.IN.20.1.210830,8/30/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Epic Systems Corporation,448,1979 Milky Way,Verona,WI,53593,http://www.epic.com,No,Sasha TerMaat,info@epic.com,608-271-9000,EpicCare Inpatient Base,2917,Aug-21,8372,https://www.epic.com/content/rwt.pdf,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2015,15.04.04.1447.Epic.IN.19.1.210702,10657,15.04.04.1447.Epic.IN.19.1.210702,7/2/2021,12/31/2022,,Withdrawn by Developer,Drummond Group,,Epic Systems Corporation,448,1979 Milky Way,Verona,WI,53593,http://www.epic.com,No,Sasha TerMaat,info@epic.com,608-271-9000,EpicCare Inpatient Base,2917,May-21,8351,https://www.epic.com/content/rwt.pdf,,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
2015 Cures Update,15.02.04.2708.eZDo.05.01.1.211209,10744,15.02.04.2708.eZDo.05.01.1.211209,12/9/2021,12/31/2023,,Withdrawn by Developer,Drummond Group,,Dexter Solutions Inc,1709,"28369 Davis Parkway, STE 403",Warrenville,IL,60555,http://www.dexter-solutions.com/,No,Rakesh Vedavyas,rakeshv@dexter-solutions.com,630-219-1919,eZDocs,3507,5,7969,https://dexter-solutions.com/certification,https://dexter-solutions.com/certification,2,2,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2015,15.04.04.2891.Alls.21.04.1.210728,10667,15.04.04.2891.Alls.21.04.1.210728,7/28/2021,9/21/2022,,Withdrawn by Developer,Drummond Group,,Veradigm,1892,222 Merchandise Mart Plaza Suite 2024,Chicago,IL,60654,https://www.veradigm.com/,No,Kelly Faas,kelly.faas@veradigm.com,336-209-5865,Allscripts FollowMyHealth®,3536,21,8360,https://www.allscripts.com/legal/onc-reg-compliance/,,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
